# cn     En
0.000219711     15.9553
0.00570487     9.51339
0.00690853     18.573
0.00255076     33.3711
0.000347283     13.3671
0.000931934     15.5606
0.00532428     32.3971
0.00627327     17.1822
0.0072401     20.3836
0.00129992     18.6485
0.00738738     13.8084
0.00677816     11.0412
0.00309251     32.5253
0.00073663     18.4884
0.00880752     43.171
0.00430528     13.6816
0.00722759     46.0029
0.00839221     27.3173
0.00545437     5.69301
0.00467881     23.6609
0.00858473     45.367
0.00543788     43.729
0.00936196     6.97645
0.000996253     19.2281
0.00277513     15.8708
0.00465079     12.031
0.00997795     41.8358
0.00862944     38.5413
0.00111765     37.0655
0.0087685     26.0228
0.00648631     33.1074
0.00306602     21.7895
0.00174589     18.5028
0.00599145     20.5569
0.00603128     2.7055
0.00854344     48.8652
0.00650153     24.6484
0.00289297     37.1314
0.00517788     47.2929
0.000557269     1.60471
0.000385819     10.2167
0.00203947     30.224
0.0013364     29.5319
0.00227635     42.3368
0.00475966     20.7994
0.00151779     8.55483
0.00707057     9.7205
0.00288095     11.9001
0.00921131     37.6005
0.00335116     33.3377
0.00386739     38.685
0.000510574     23.3098
0.000978574     48.2275
0.00647113     11.1991
0.00320583     7.67907
0.00519501     19.8585
0.00935032     36.9484
0.00539713     29.064
0.0055811     16.2525
0.0061421     7.2259
0.00796506     8.8807
0.00609899     8.62931
0.00445631     48.3243
0.00886671     18.2425
0.00869145     7.85562
0.00771872     23.9249
0.00823668     37.7239
0.00278598     14.5383
0.00409325     3.13788
0.00174778     31.3143
0.000931777     19.1406
0.000492581     6.58925
0.00560397     38.2113
0.00135169     4.2337
0.00912383     49.8787
0.00531555     44.3461
0.00305051     39.0611
0.00412859     14.4731
0.00412194     13.7363
0.00132959     16.6987
0.00396741     21.9458
0.00514658     47.0261
0.00344957     46.063
0.00524578     27.253
0.00320419     28.5549
0.00206166     32.109
0.00366934     37.2161
0.00291861     41.9834
0.00150811     14.1365
0.00422216     25.4122
0.00418593     6.67227
0.000712852     19.9682
0.000432105     40.2016
0.00992009     4.3157
0.00219123     31.9985
0.00509703     14.1561
0.000230208     7.55345
0.000971035     49.0461
0.00876131     38.0465
0.0022797     25.139
0.0086292     33.411
0.0019165     16.8369
0.00754398     43.3154
0.00277737     14.2281
0.00186873     15.1517
0.00398819     29.0972
0.00146634     17.8965
0.0039796     31.9365
0.00429208     30.5443
0.00722915     36.9086
0.00685063     13.2605
0.00874686     41.3728
0.00971761     21.9635
0.00159946     20.5301
0.00599527     21.7719
0.00649712     30.0541
0.000124055     21.4368
0.0065921     21.1403
0.00320822     18.2553
0.00521346     35.3635
0.0031596     28.5788
0.00128104     13.3677
0.00836434     48.8848
0.00905267     33.1817
0.00943581     31.9566
0.00109348     29.8163
0.00322614     10.1252
0.00579203     18.5796
0.00324492     3.18198
0.00830476     34.5384
0.00283567     46.3795
0.00742891     23.6979
0.00183051     31.2304
0.00656094     41.4008
0.00584725     49.2745
0.00425992     26.046
0.00544892     15.795
0.00563561     42.2471
0.00531262     38.9487
0.000586105     37.1415
0.00310804     46.1569
0.00239943     34.7885
0.00205803     27.8852
0.00899976     31.7383
0.00120717     2.91518
0.00724716     21.5262
7.45621e-06     35.0018
0.00846803     47.9361
0.00688586     49.1768
0.00838514     5.11167
0.00157748     30.9419
0.00553437     28.0695
0.00906309     6.0011
0.00116629     47.5532
0.00112794     49.1272
0.00749089     44.2685
0.00640023     3.8399
0.00723998     45.0432
0.00654861     9.69179
0.00986924     44.5083
0.00744758     42.282
0.00935322     31.0263
0.00857988     31.2093
0.0063537     15.485
0.00399301     23.3452
0.00129536     9.97683
0.00136204     33.4214
0.00568225     22.3154
0.00365074     28.7493
0.00560785     24.3164
0.00727174     29.2737
0.00909088     39.1222
0.00538544     38.032
0.0084183     48.4625
0.00984796     42.4017
0.00618783     4.40879
0.00941635     41.1029
0.00413657     44.3091
0.00693899     14.1916
0.00590994     4.58646
0.00424895     38.3835
0.000489949     36.9181
0.00504578     28.8468
0.00804758     8.26501
0.00954297     26.6017
0.00295396     41.7536
0.00495551     11.7176
0.00077759     6.00357
0.00996173     48.7584
0.00697862     15.7679
0.00371384     43.0474
0.00594228     35.4091
0.00123632     49.8257
0.0073081     39.7426
0.00979592     43.3766
0.00930123     6.33108
0.00922495     30.2021
0.0076458     4.90154
0.00976584     48.2128
0.0065468     11.2774
0.00290027     16.8748
0.00179665     38.5951
0.00860742     9.4771
0.00330766     38.8852
0.00754004     16.1376
0.00739817     17.5404
0.00584464     32.628
0.00728055     8.85995
0.00540873     46.4728
0.00862543     47.8506
0.00687836     19.4115
0.0023731     47.7709
0.00497683     31.338
0.00404663     8.98214
0.00506618     23.119
0.00415202     34.6965
0.00865837     44.9471
0.00208384     24.1475
0.00393344     9.17119
0.00330357     49.6324
0.00766693     26.0034
0.00069422     37.8057
0.00259995     26.5183
0.000786474     10.8507
0.00883381     28.7209
0.00388354     14.2814
0.00120388     39.0455
0.00078103     13.1508
0.0088824     34.1196
0.00818273     13.1594
3.23009e-05     42.6735
0.00229069     25.9385
0.00264215     22.8012
0.00862977     13.1978
0.000846976     6.09678
0.00696637     48.0391
0.00559663     39.3403
0.000627164     25.3702
0.00577112     29.8604
0.00829799     49.7122
0.00619589     12.1956
0.00334175     28.6376
0.00219621     13.0605
0.00379578     42.2731
0.00322852     48.8418
0.0050289     25.3563
0.00892813     35.9475
0.00570104     27.4795
0.00745091     21.6729
0.00166985     6.09423
0.00140508     46.3471
0.00152776     28.5015
0.00655003     28.5891
0.00290043     39.4363
0.00490127     31.0023
0.0043589     9.92926
0.00945588     5.63689
0.00297608     20.4948
0.00233763     34.9658
0.00167544     29.7626
0.00578506     44.9694
0.00950687     40.4455
0.00625812     24.8862
0.00751548     39.9335
0.000588344     42.1287
0.0089186     46.5234
0.00114752     42.5394
0.0025759     16.0667
0.00324583     34.6262
0.00454795     16.4044
0.000762051     21.7493
0.00423122     24.0625
0.000509202     14.9692
0.000948195     1.21274
0.00430571     22.6344
0.000250591     20.2414
0.00670575     21.528
0.00813099     15.6636
0.00305658     40.6479
0.00191434     5.90018
0.00687591     8.15933
0.00745578     7.29923
0.00705636     20.7332
0.00926825     41.6587
0.00645158     26.1122
0.00251633     23.2618
0.00857141     39.3217
0.00600744     32.521
0.0039194     13.5084
0.00421626     6.93695
0.00674627     1.72478
0.00161623     20.1438
0.00764984     38.1584
0.00281986     22.0694
0.00551362     20.5839
0.00847377     16.07
0.00357319     22.9424
0.00230871     22.187
0.00415344     34.3699
0.00545924     16.7619
0.00130518     40.9818
0.0047001     26.6358
0.00056419     40.5062
0.00969216     25.2198
0.00095153     11.5688
0.00109775     26.2698
0.00967515     36.2494
0.00159752     7.31573
0.00572092     13.7235
0.00567513     34.6983
0.00853325     11.0511
0.00221983     1.92519
0.00301775     28.6735
0.00892145     24.5031
0.00738107     30.5852
0.00858892     39.1459
0.00780101     38.5377
0.00404432     2.75848
0.00172512     13.3276
0.00943297     15.0289
0.00975563     49.5108
0.00816414     13.8366
0.0027486     3.83219
0.00381992     3.28808
0.00540397     26.7179
0.000937756     43.4575
0.00495229     9.5977
0.0011203     1.72473
0.00724404     21.4546
0.00553215     29.6866
0.00843172     40.5342
0.000345799     1.58871
0.00997505     44.2785
0.00910422     14.9724
0.00415534     42.2722
0.0033368     10.0215
0.00786989     48.8446
0.0088272     4.11983
0.00160155     16.3207
0.0044174     12.7046
0.000831481     46.0176
0.00171619     48.3856
0.00788541     2.00161
0.00672048     10.8139
0.0060475     28.7443
0.00678267     32.9837
0.00350815     13.7588
0.00738934     38.2864
0.00833254     18.9395
0.009727     47.2622
0.00904933     32.8706
0.00409811     11.179
0.00159097     16.3424
0.00896511     20.3891
0.00583551     25.1633
0.00822315     2.2166
0.0060051     10.945
0.00140955     42.0715
0.00667311     29.544
0.00467644     43.9748
0.00873968     36.7568
0.00522551     14.7702
0.00887262     34.8859
0.0031016     7.11945
0.00945176     47.297
0.00123805     35.0782
0.0050377     47.2586
0.00482413     25.8839
0.00155522     47.6463
0.00875727     14.0223
0.000610917     18.7134
0.00946737     40.8491
0.00749036     36.2317
0.00368347     5.25097
0.00876504     37.6466
0.00749718     40.0585
0.000722845     29.4242
0.00877314     29.8917
0.00401161     30.2327
0.00174152     49.3843
0.00790214     16.8365
0.00195762     39.2282
0.00103461     47.5964
0.00986666     36.4393
0.00273111     1.5621
0.00514129     24.041
0.00539052     22.3917
0.000578136     23.5825
0.00730328     26.9425
7.58188e-05     34.5544
0.00931341     36.5916
0.000655956     16.5562
0.00987822     43.7686
0.00998125     17.3424
0.00537156     46.3723
0.00191635     28.0684
0.00149493     14.4986
0.00654399     35.9233
0.000868786     8.31075
0.00608241     5.09347
0.00635009     14.6983
0.00767683     22.6224
0.00351153     43.0285
0.00559297     27.054
0.00642722     46.899
0.00801636     18.1745
0.00226027     35.0728
0.00381171     32.2387
0.000738733     17.8443
0.00571933     18.1859
0.00792442     21.11
0.00451778     21.9667
0.00177745     36.0935
0.00299093     32.3133
0.00396195     18.7023
0.00249619     30.4181
0.00517012     43.7922
0.00472566     10.7741
0.00956699     46.5812
0.000754205     47.3693
0.00582293     10.4568
0.0050371     14.9682
0.00640689     7.07262
0.00365763     49.5065
0.00881965     43.0218
0.00536753     41.6258
0.00710379     2.48148
0.00640109     42.7933
0.00589511     1.5664
0.00695506     18.0633
0.00489938     2.42283
0.00321238     43.4709
0.0090537     6.8357
0.00850122     39.8551
0.00175513     40.0695
0.00141259     35.0746
0.00364748     25.1526
0.00137541     15.0692
0.00905151     40.7602
0.00676023     32.1805
0.00529064     2.46989
0.00440422     13.2798
0.0085546     29.1564
0.00613797     14.7223
0.00865664     7.04265
0.00181198     29.9416
0.00872605     23.5541
0.00286986     40.9688
0.00166156     48.4191
0.00447637     40.4786
0.00014426     32.629
0.00500819     35.8909
0.00763872     43.0169
0.00433614     20.1557
0.00840344     49.3579
0.00724937     8.4345
0.00927812     7.42227
0.00701502     22.9882
0.00162916     24.6474
0.00976659     23.1359
0.00239589     36.6308
0.00755966     8.85063
0.00408716     44.2513
0.00498321     43.7958
0.00635594     45.5336
0.00969354     39.8149
0.00189567     9.00131
0.00126711     30.3091
0.00996787     49.1116
0.00664338     37.9122
0.00455522     16.777
0.00896944     45.1514
0.00649429     14.0015
0.000401857     6.13857
0.00545982     44.6124
0.00382096     30.5803
0.00480884     23.2322
0.0032444     33.6311
0.00690917     16.0907
0.00581538     19.7083
0.00198745     7.11667
0.00755174     29.0859
0.00205012     5.57417
0.0088103     8.11272
0.00833409     45.87
0.00489584     14.2151
0.0063319     6.18783
0.00127707     45.7743
0.00569505     23.1133
0.00182287     14.6924
0.00870669     42.9802
0.00977066     3.06099
0.00896618     6.89691
0.00809728     21.3584
0.00801608     1.21617
0.00317233     41.8604
0.00420442     37.8901
0.00637026     45.3765
0.00580343     17.7756
0.000235734     5.63936
0.00895133     33.9325
0.00592642     2.14152
0.00510491     8.66928
0.000723704     3.80715
0.00504824     48.4346
0.00391438     14.5562
0.00269037     28.0202
0.0010588     39.9608
0.00597667     47.3897
0.00959988     1.66583
0.00892684     31.6582
0.00825372     37.6652
0.00600545     34.0349
0.00800946     39.4112
0.00330376     11.4627
0.00255537     21.2863
0.00156719     20.976
0.000962684     39.4997
0.00541153     39.6833
0.00133164     45.4767
0.00493419     24.7182
0.000981424     18.2007
0.00704495     17.8778
0.0068944     48.241
0.00680791     35.0235
0.000356734     30.6366
0.00624818     21.5187
0.00763171     15.5129
0.00442235     42.0254
0.00177233     20.4158
0.0021395     25.7179
0.00321543     41.0526
0.00799622     44.4662
0.00985865     41.6255
0.00508251     45.8801
0.00676387     14.2991
0.00496403     31.415
0.00682616     47.865
0.00638175     30.0528
0.00552358     10.3904
0.00239883     9.74549
0.00610816     44.2587
0.00753151     31.7306
0.00194852     4.73622
0.00751994     2.68569
0.000492873     8.96929
0.00837697     35.8299
0.00399907     8.50069
0.00778461     19.1128
0.00968337     29.0571
0.00523987     40.4765
0.00417023     38.2668
0.00561045     23.6817
0.00122432     45.9393
0.00306641     46.2688
0.000814188     25.6973
0.00662355     8.19749
0.00144363     48.8199
0.00764498     19.3136
0.00942134     26.8683
3.05344e-05     24.1214
0.00295791     40.0882
0.00755658     41.3064
0.00979056     12.2669
0.00924207     23.614
0.00344877     16.5886
0.00838817     22.9061
0.00887537     27.2882
0.00695656     19.0998
0.00462539     35.6984
0.00316133     18.8385
0.00696811     27.27
0.000504643     25.6284
0.00504761     27.2988
0.00777489     29.9888
0.00602779     16.5471
0.00931604     1.26249
0.00131194     37.2832
0.00193473     37.3671
0.00502725     3.50057
0.000644868     32.0562
0.00971171     42.8211
0.00823355     8.40143
0.00516777     20.6534
0.00492093     6.85939
0.000199577     2.15359
0.000464422     44.639
0.00198107     25.1254
0.00685739     41.0211
0.00916296     1.32349
0.00862966     21.3047
0.00370429     13.5282
0.005861     15.4893
0.00848562     45.0062
0.0057156     17.088
0.00668593     11.6746
0.00811752     11.1764
0.00931046     39.0622
0.00860111     13.3568
0.00368437     36.5994
0.00284108     42.4498
0.00708107     14.6136
0.00787284     31.5391
0.00797319     5.44197
0.0038576     2.63764
0.004863     40.1217
0.00732034     36.8979
0.00649735     12.7931
0.00372249     19.5869
0.00889308     1.41667
0.00876467     19.3014
0.00367201     5.50534
0.00805334     46.9606
0.00290798     9.89446
0.00841185     35.1257
0.00140804     21.5614
0.00221482     36.5816
0.00212006     14.1729
0.00128287     46.0387
1.46944e-05     9.94288
0.00619563     46.4705
0.00993476     36.0878
0.00166726     10.6851
0.00539958     6.1221
0.00854847     33.9888
0.00522498     36.2942
0.00708668     11.8814
0.00521569     39.8371
0.00959499     3.07411
0.00237833     17.6529
0.000966205     7.73799
0.00789627     28.3737
0.00639454     42.0089
0.00172112     12.9562
0.00154902     5.04191
0.00827765     30.6017
0.00347476     23.3389
0.00489909     40.5361
0.0097315     28.8889
0.0079486     31.637
0.00231779     29.046
0.00591393     32.9432
0.00378632     20.1057
0.00871651     43.7738
0.0025254     26.7597
0.00701012     24.736
0.00284039     11.5584
0.00164616     3.28756
0.00596533     18.5502
0.00488394     9.49356
0.00351804     48.499
0.00887734     35.0848
0.00376575     8.0087
0.00561791     41.2906
0.000838747     32.6222
2.7186e-05     40.3191
0.00937516     4.72475
0.00656213     32.0598
0.00559289     5.12807
0.00610056     44.2055
0.00161864     1.74993
0.00809783     35.6856
0.00532603     12.9549
0.00666554     11.5757
0.00634407     30.8699
0.00266602     10.4911
0.00604428     14.3831
0.00355881     32.0295
0.00781594     7.74236
0.00369265     33.8216
0.00826137     5.00518
0.00582278     26.9674
0.00425019     13.0679
0.0016445     29.3206
0.00748373     39.8219
0.00516458     25.5189
0.00728805     29.5148
0.00662177     30.0086
0.00445566     26.7026
0.00536771     19.3907
0.00928753     8.05502
0.00872949     44.2971
0.00523621     31.6124
0.00545608     10.4683
0.00798947     15.1457
0.00867897     33.8635
0.00846999     17.9634
0.000964465     33.5214
0.00596675     2.76978
0.000800018     24.1669
0.000768571     5.32544
0.00996857     36.9582
0.00810514     20.2713
0.00813142     3.01337
0.00486845     3.40572
0.00675956     6.3369
0.00893918     43.1687
0.00491687     19.7415
0.00374224     27.9112
0.00835942     14.316
0.00347901     30.9939
0.00673272     15.4046
0.00201376     36.7611
0.00763533     34.6735
0.00532096     2.17821
0.00214334     26.5246
0.000658404     16.102
0.001712     37.5468
0.00317058     38.6239
0.00744718     12.536
0.00378641     17.9594
0.00870995     32.4238
0.00870296     6.72847
0.00316078     36.3792
0.000397798     24.127
0.00987285     19.2864
0.00819946     12.6274
0.00778815     31.6208
0.00786137     1.72139
0.00524477     18.2992
0.00110482     36.9474
0.00925835     39.5945
0.00540899     1.79455
0.00799849     20.6985
0.00686416     33.9748
0.00345233     14.9818
0.00851329     39.5772
0.00961705     14.5531
0.0021162     15.7227
0.00423482     16.742
0.00386591     24.0387
0.00401522     13.129
0.000945689     15.4195
0.0065771     24.4368
0.00716496     26.5067
0.00756999     46.6645
0.00146949     9.41909
0.00109256     28.9424
0.00650695     48.2731
0.0013195     35.9064
0.00347573     17.9505
0.000848362     25.3227
0.00905472     8.32
0.00113226     48.5774
0.00298687     8.57413
0.00506331     45.3174
0.0034182     22.67
0.00921104     7.0622
0.00567881     23.2381
0.00196756     13.8065
0.0051697     33.5242
0.00889537     24.7133
0.00183311     20.5539
0.00568362     16.3375
0.00866119     25.9778
0.00518584     48.9961
0.00838824     30.2861
0.00159451     44.4999
1.57782e-05     29.2857
0.0005205     5.92534
0.00663267     37.3031
0.00703515     38.8872
4.23862e-05     34.8284
0.00586543     35.0363
0.00646328     7.97985
0.00245471     48.7893
0.00781626     8.49435
0.00671984     24.3133
0.00919168     36.5892
0.00110657     32.7133
0.00684043     3.09002
0.00635063     39.1318
0.0093163     41.68
0.00643635     9.72043
0.00137788     5.56087
0.00871813     36.6023
0.00492547     26.8558
0.00500188     25.2122
0.00259962     1.85335
0.000448069     9.94443
0.00395314     39.9319
0.000625625     1.94244
0.00603793     33.1672
0.00106506     16.3629
0.00434528     8.58326
0.00797465     32.5278
0.00531385     20.7015
0.0044382     31.6341
0.00159736     32.9898
0.00192966     20.6173
0.00256189     21.0423
0.00249284     33.6887
0.00387972     6.79866
0.00351048     7.08717
0.00648966     5.3064
0.00362354     13.5354
0.00857872     5.28239
0.00921472     10.2384
0.00467909     31.9824
0.00820535     42.3938
0.00556398     49.8711
0.00878897     25.1864
0.00304287     17.9629
0.00438933     27.7037
0.0049909     49.4004
0.00408577     16.2748
0.00232056     10.2822
0.00371152     8.90082
0.00162507     14.0071
0.00915043     1.95675
0.00625495     8.28337
0.00509254     23.0948
0.00126666     3.65036
1.81078e-05     13.5524
0.00731049     44.339
0.00171026     27.4457
0.00146295     41.335
0.00418785     39.8008
0.00356466     36.7033
0.00158325     8.56409
0.00390673     35.2558
0.00156679     25.7028
0.00501659     45.9889
0.00784397     7.62826
0.00575136     48.6006
0.00607711     1.67807
0.00710606     24.5719
0.00524593     14.9331
0.0087314     21.9419
0.00115738     17.3817
0.00461259     7.14415
0.0011273     41.4887
0.00777435     29.628
0.00907014     36.7326
0.00752545     2.29444
0.00765194     16.6301
0.0018282     28.5357
0.00150408     42.7677
0.00434915     10.9059
0.00376803     5.17012
0.0056061     10.3701
0.00474561     23.9617
0.00376006     40.6936
0.000546225     26.4863
0.00844019     7.54507
0.00190711     3.91332
0.00843393     13.5608
0.00353661     42.5152
0.00853721     18.0923
0.00234439     9.4867
0.00146057     8.41489
0.00339171     25.3055
0.00473111     49.7711
0.0076237     37.8205
0.00224692     14.0129
0.0039181     24.5835
0.00155757     13.3292
0.0021099     45.5174
0.0046959     35.6844
0.00855095     33.1531
0.00277168     27.8809
0.00629488     35.3501
0.00372362     47.8041
0.0068398     37.0918
0.00814861     42.2862
0.000565091     34.9779
0.00712727     16.2367
0.00983344     15.4393
0.00878517     47.7983
0.00290112     27.4451
0.00937775     6.76523
0.00200519     15.8048
0.00960166     24.0948
0.00166642     12.8231
0.00818908     40.4817
0.00129159     39.7377
0.00378223     33.5605
0.00466967     38.2005
0.00880196     3.7126
0.00292102     37.8882
0.00142096     16.3646
0.00888905     33.6742
0.00779019     28.2343
9.88796e-05     45.9473
0.0054812     38.8299
0.00358237     25.5715
0.00113323     20.5683
0.00514079     6.96252
0.00943456     42.2004
0.00177102     48.6925
0.00907293     31.4269
0.00398564     22.4919
0.0060713     30.6388
0.00159441     49.8381
0.00512481     45.0037
0.00953148     32.5481
0.00724255     6.90501
0.00289462     11.0692
0.00769023     36.6173
0.0032918     30.6444
0.0014477     21.9296
0.0010531     45.564
0.00431     5.59328
0.00363005     39.908
0.0015307     14.119
0.00843328     29.3367
0.0013742     15.5009
0.00628071     14.6622
0.00791402     27.2633
0.00141694     5.03631
0.00608511     8.04904
0.00105333     12.6225
0.00837935     31.3341
0.00627353     27.8467
0.0088653     9.39657
0.00103451     3.55035
0.00601083     33.9476
0.00258853     28.6632
0.0054966     21.9707
0.00581735     24.4132
0.00661229     20.5793
0.00683876     32.4306
0.00992842     15.4164
0.0050595     32.2949
0.00919525     42.1186
0.00156864     41.5975
0.00214169     39.4533
0.00525968     4.87864
0.00310848     42.903
0.00482449     35.9685
0.00176687     28.5414
0.00164493     32.0381
0.00108894     7.7149
0.00854557     8.78444
0.00668184     40.4534
0.000860671     33.7611
0.00336454     22.618
0.00761171     31.9731
0.000278866     1.29848
0.00842211     39.4715
0.00202971     46.5515
0.00042274     37.7982
0.00181396     33.218
0.00572064     13.1687
0.00348941     6.22179
0.0032957     15.1888
0.00723292     49.9425
0.00229151     9.04591
0.00207019     41.0862
0.00361477     22.6463
0.00250488     15.0819
0.00484588     6.70212
0.00123133     39.9244
0.0058399     47.8428
0.00460791     37.509
0.000785956     31.5782
0.00950919     18.9649
0.0080465     37.996
0.000675389     18.0766
0.00742169     5.67473
0.00673409     11.8858
0.000992981     43.6837
0.00425521     32.8792
0.00761609     12.2594
0.00615753     32.1257
0.00322562     28.2041
0.00380657     38.5738
0.00326381     10.1123
0.00627145     26.0773
0.00914391     4.84213
0.00760163     48.4488
0.00189157     35.1848
0.00464472     47.0352
0.00425396     6.16367
0.00303644     9.95906
0.00505745     3.11384
0.00829155     45.3937
0.00918059     17.4494
0.00676802     49.2607
0.00862508     7.26314
0.00309238     39.1532
0.00601797     36.2025
0.00823671     11.9979
0.00734043     18.9143
0.00316012     37.9541
0.00787634     11.9434
0.00580196     11.5405
0.00133345     44.7861
0.0078482     25.6826
0.00868339     4.55281
0.00790079     9.8206
0.00322906     35.8958
0.00258236     35.3857
0.00947876     8.49889
0.00525455     21.2065
0.0036696     49.035
0.00184883     2.16777
0.00832375     3.45424
0.00709558     31.2321
0.00841538     25.7149
0.000896159     40.8594
0.00481622     40.9696
0.00920812     9.26466
0.00866023     46.0713
0.00303432     16.3013
0.00383356     43.6217
0.00576959     17.7827
0.0095018     34.7103
0.00433035     38.4082
0.00792305     39.3472
0.00685572     41.6386
0.00950603     10.1418
0.00959863     7.57163
0.00140754     4.62325
0.00644526     16.8953
0.00228768     35.5409
0.00975786     45.9286
0.0030967     4.79074
0.00176855     42.2774
0.00497837     14.7148
0.00549424     40.8406
0.00163821     17.8508
0.000702616     19.5422
0.00726131     6.27267
1.33134e-05     28.0743
0.00838013     11.6796
0.00877096     45.9388
0.00720708     11.6983
0.00508095     4.92367
0.00819519     15.807
0.00487155     23.2651
0.00206949     2.81039
0.00817527     3.83706
0.00042679     36.3138
0.00492042     30.7934
0.00243823     27.1828
0.00510051     31.2408
0.00474802     29.4948
0.00372517     17.0187
0.00505432     39.7944
0.00219515     41.2515
0.00467998     33.3065
0.00476582     26.5099
0.00610377     13.0226
0.000805793     44.2931
0.00461148     49.9468
0.00781814     43.5237
0.00856019     26.5161
0.00249335     47.1478
0.00497258     15.8753
0.00763874     39.8833
0.00674465     36.5881
0.00493171     49.9975
0.00816303     38.2392
0.00340056     48.6009
0.00608209     21.3592
0.00747686     26.2286
0.00939612     8.48438
0.00605584     15.1112
0.0047598     7.44242
0.00637157     49.652
0.000667039     15.6403
0.0044524     14.7934
0.00837301     10.604
0.00499119     42.6797
0.00498312     39.1937
0.00163103     15.3884
0.00839728     24.8162
0.00804844     21.2526
0.00995454     45.996
0.00506466     2.65657
0.00267952     9.57239
0.00770143     6.24973
0.00698466     42.2626
0.00906781     32.7916
0.00645358     10.3815
0.00579267     27.7077
0.00965908     40.6535
0.000594593     6.19158
0.00709731     30.7852
0.00299395     33.8437
0.00904018     43.6498
0.0028778     26.2931
0.00717024     45.6038
0.00902434     17.376
0.00723649     24.3894
0.0084293     34.6349
0.00576721     1.69929
0.000935311     13.673
0.00349688     5.23489
0.00548074     40.2075
0.000613915     5.77646
0.00711361     34.0593
0.00291891     36.5233
0.00706023     40.2086
0.00114419     12.8153
0.00637094     39.2692
0.00278319     41.2915
0.00251567     22.468
0.00581451     11.3979
0.00277162     36.1268
0.00220755     41.0471
0.00908742     43.6328
0.00490597     41.7047
0.00662992     46.832
0.00313512     10.8425
0.00540398     5.94031
0.00856328     44.075
0.00597302     45.7483
0.00903289     17.4037
0.00908861     44.8425
0.00842954     29.6188
0.00126388     40.4164
0.00838205     18.0731
0.00803975     21.4223
0.00933344     30.829
0.00237667     12.2083
0.00791119     48.2849
0.00497551     2.74347
0.000264102     32.698
0.00588734     15.2521
0.00622177     40.0774
0.00113706     18.4141
0.00804963     25.0924
0.000861243     16.9835
0.00905084     39.6309
0.00233384     15.0173
0.00259029     15.0244
0.00780662     31.8988
0.0013204     17.6277
0.000711989     27.7741
0.00228366     18.6905
0.00371109     40.0935
0.00318143     41.2996
0.00168801     43.6588
0.00563202     30.7529
0.00787007     24.7662
0.00409397     9.71332
0.00907553     1.63212
0.0070337     8.68116
0.00198652     44.9878
0.00130308     33.9348
0.000425944     30.4632
0.00626079     25.0908
0.00297799     45.1599
0.00734546     33.46
0.00594942     36.1882
0.00438595     46.722
0.00473098     32.0266
0.00958424     20.7124
0.00158143     48.3279
0.00736214     1.3284
0.00677156     17.1308
0.00345018     33.1256
0.00834682     2.20204
0.000788455     28.7245
0.00404896     29.8224
0.00275097     37.1957
0.00454518     39.49
0.00978392     6.38534
0.00919807     23.2095
0.00105346     48.6691
0.00210956     6.67607
0.00518886     32.4736
0.00196631     20.0709
0.00426611     24.4903
0.00854758     23.7108
0.00590701     11.0088
0.00456649     33.3489
0.00131248     33.8575
0.00309886     25.9594
0.00582231     29.3997
0.00468275     43.2887
0.000406267     7.8767
0.00263268     33.3316
0.00301972     7.82699
0.00812747     19.8951
0.00515553     1.81751
0.000809639     46.6769
0.00841458     44.3779
0.000538817     48.7427
0.00773885     23.3688
0.006359     27.1648
0.000418974     27.2075
0.00597491     34.6733
0.00416983     8.00354
0.00205379     16.6477
0.00111715     25.5925
0.00354553     28.7331
0.00593242     28.1044
0.00633323     13.7776
0.000753562     47.8991
0.00674753     47.1649
0.00651209     38.188
0.0077569     41.9921
0.00435339     43.4884
0.00645192     43.3609
0.000954554     28.2056
0.00110633     44.8851
0.00111402     5.12582
0.00360622     47.1707
0.00279073     27.7542
0.00961719     16.2601
0.00748483     1.89527
0.00613244     10.8458
0.00485532     1.71776
0.00977193     49.4228
0.00465024     36.0816
0.00404633     8.95442
0.00257256     7.45423
0.00322449     7.89651
0.00773792     39.5788
0.00298825     44.8129
0.00744612     15.5352
0.00450751     49.6873
0.00220274     2.27859
0.00363491     3.64443
0.00789105     16.3451
0.00373575     24.5053
0.00653748     32.0862
0.00411368     7.85071
0.00745063     30.2566
0.00800572     16.918
0.00191562     37.2136
0.00210093     31.1725
0.00426737     39.5924
0.000546668     8.55214
0.00569468     31.0518
0.00238087     22.4428
0.00871635     38.8755
0.00590788     26.489
0.0057162     25.1814
0.000318596     14.0317
0.00279388     2.66729
0.000868919     33.7783
0.000983998     12.9391
0.00433491     34.3057
0.00194686     23.8563
0.001692     37.7993
0.00584668     12.042
0.00566792     22.0994
0.00860725     24.3757
0.00851375     42.7395
0.00527641     21.3321
0.00164389     49.8542
0.00807077     48.5109
0.00319047     44.0473
0.00814293     32.2382
0.00801214     8.35242
0.00110725     17.8611
0.00679842     15.8431
0.00936879     10.4952
0.000818454     44.6519
0.00502186     23.55
0.0084396     23.376
0.00971977     13.3752
0.00135725     31.5527
0.00232515     9.91301
0.00642523     21.7818
0.00462986     40.9379
0.00556001     41.813
0.00273841     40.8425
0.00819106     49.9548
0.00507954     43.7741
0.00241909     9.64178
0.00603198     47.1932
0.00500107     10.3766
0.00753969     43.9436
0.00450499     4.05207
0.00233622     21.8377
0.00957596     47.1289
0.00111146     39.706
0.00916697     27.4853
0.000896834     45.6608
0.00641284     11.3248
0.00841171     3.3562
0.00353747     14.9425
0.00473541     10.9477
0.00647776     19.3332
